customer_id,customer_zip_code_prefix,customer_city,Customer_Name,customer_state
MDd2bqXHw8Xo,47800,sao paulo,,SP
MDkZPEf8fTey,55641,franca,,SP
MDpV3Mt1vTQ5,88350,passo fundo,,RS
MDyloxdNuuwx,7053,santo angelo,,RS
ME5AHWFILjcF,27915,araxa,,MG
ME7vnXeseQ0K,15102,vila velha,,ES
MEFvkL98iMuZ,39390,sao paulo,,SP
MEMDBTOhy3ZR,70342,indaiatuba,,SP
MESGljCokDNC,19804,sao francisco,,SE
METPFneZu8uU,18056,belem,,PA
MEl2IuRQRQyT,6332,taio,,SC
MEoosPcimPmJ,83035,penha,,SC
MEpRMNrvygF7,37245,florianopolis,,SC
MEqP3Rc49FmC,69090,sao paulo,,SP
MF1EvAbyHlZ1,3471,balneario camboriu,,SC
MF4dVGT1xiKV,79785,niteroi,,RJ
MFLo9NXqXyZg,14784,belo horizonte,,MG
MFW7MN3yhc9I,93260,cotia,,SP
MFnhF2Yea8XM,11432,rio de janeiro,,RJ
MFojfLM6MqBH,31814,bertioga,,SP
MG1FQaMJWGYo,89176,vicosa,,MG
MG1oSm3yCUDI,22773,maracai,,SP
MG8e7pupeqJW,96010,belo horizonte,,MG
MGBUNJA4VrPp,3122,cuiaba,,MT
MGN1AK8gVrv4,18640,monte alegre,,RN
MGPAe1H2lKe5,75113,sao paulo,,SP
MGVVRMiW8trI,1330,americana,,SP
MGeNKOwM31hJ,86870,sao paulo,,SP
MGesOJCM17PS,16078,avare,,SP
MGrDt7mwFqC6,38022,brasilia,,DF
MH1BdlQSj0kI,25010,rio de janeiro,,RJ
MH8RBjpM8eLq,19015,sao paulo,,SP
MHESiPUkGY0g,31980,sao bernardo do campo,,SP
MHG8GuioRd8j,8771,maua,,SP
MHOgqBSet8Fz,12324,araruama,,RJ
MHOwWIKnbek7,91710,sao goncalo,,RJ
MHP561wtqLQx,65903,salto,,SP
MHSzpXQoAuUS,18118,peixoto de azevedo,,MT
MHZ7GE4ZnR5d,1144,santo andre,,SP
MHgrYtBZkOL8,18940,santa maria,,RS
MHx4k2g3WbRU,4475,carmo da mata,,MG
MHzMDxtPFc8Q,40220,niteroi,,RJ
MI6boLJ0arJe,69917,ponta grossa,,PR
MIFdY2QxvJl2,5836,carapicuiba,,SP
MIFiiVnvibyI,41613,sao paulo,,SP
MIMu6C9HzqEC,2066,guarulhos,,SP
MIcCZC3nEzUx,4470,tres coracoes,,MG
MIcZCDchv7ZP,75940,barao,,RS
MIkPWYzVVoS1,70745,lages,,SC
MIkgcSKxfTV8,76890,sao paulo,,SP
MIn6giXgKR7y,44720,contagem,,MG
MIygQdo5ylft,28991,itaberaba,,BA
MJNazaXAGxWg,69010,itapira,,SP
MJQcpvQyRa0l,99530,resende,,RJ
MJWs4fPxR9Eu,38050,sorocaba,,SP
MJY2olnSNg05,8032,bauru,,SP
MJYVqyoBcBBk,89021,campos dos goytacazes,,RJ
MJd31exsiYDk,89850,suzano,,SP
MJdTcPe15Xbl,27947,vila velha,,ES
MJldTdVmAGzH,8568,birigui,,SP
MJxPD3agdZPE,30662,santos,,SP
MJyYQElR9HbW,2056,natal,,RN
MK0cVyZZ8FOn,23915,sao paulo,,SP
MK1ICQTXUFLj,1318,sao paulo,,SP
MKJ9O1cLLUPE,55690,promissao,,SP
MKK8s2sfxBVR,96410,picos,,PI
MKRz9QM8zxzT,78890,sao joao de meriti,,RJ
MKU4D52wSzX8,44180,rio de janeiro,,RJ
MKaXwUkEoASe,30662,santos,,SP
MKav2O8iXUf5,3512,brasilia,,DF
MKm3k4GwByju,15190,sao paulo,,SP
MKnqwNAKey2N,38745,rio de janeiro,,RJ
MKwUzYfi1i8f,14740,rio de janeiro,,RJ
ML0vTcmAErTg,77017,brasilia,,DF
ML97sFvIRMFe,3409,sao paulo,,SP
MLDmBX9kyt35,2560,maua,,SP
MLK0F7OoVShF,11800,caconde,,SP
MLPyNPxY5xnU,2216,osasco,,SP
MLSg6tuSmZ65,6010,uberlandia,,MG
MLW8J5T1IGsC,59122,buritis,,MG
MLWqxK3swzTh,23028,rio de janeiro,,RJ
MLZemKEpVLAE,30570,belo horizonte,,MG
MLkzZJxvzID7,23016,maracaju,,MS
MLmGTwndbPGh,13044,niteroi,,RJ
MMCXj8ItgQu0,22010,guarulhos,,SP
MMMxG5jsUoDE,58067,soledade de minas,,MG
MMVojrU0kLSN,39818,londrina,,PR
MMWPATapZg23,95044,rio de janeiro,,RJ
MMYoOmzW4nb8,2941,viamao,,RS
MMZ7XvpC5tFN,40170,rio branco,,AC
MMc8jQhT2iFJ,44004,balneario picarras,,SC
MMvoW3EfrIQm,2186,pinheiral,,RJ
MNEQWPsa93wu,87360,goiania,,GO
MNImAQqWZGMu,11090,divinopolis,,MG
MNKVu0vlnukb,4248,barreiras,,BA
MNPUCzAxzipm,9360,volta redonda,,RJ
MNshPv21StNl,34535,salvador,,BA
MNssEITjjtJy,85801,taiuva,,SP
MNyIjM6mrvOx,1152,itajai,,SC
MNziY1s8IuWS,18590,belem do sao francisco,,PE
MO4cJ3YOz2fZ,65706,santo antonio da platina,,PR
MO6TO9iDFDAM,8753,governador valadares,,MG
MOQe7EOT6ZRD,5422,santana do livramento,,RS
MOabb92ZFvj9,9847,itabela,,BA
MOlcQV2zfS8c,97544,goiania,,GO
MOmrYC8Knl82,29325,pouso alegre,,MG
MOrqoBAlFlz4,88305,marilia,,SP
MOwW5DH6zR7f,58180,natal,,RN
MP0NGqm1z7Fu,72535,sapucaia do sul,,RS
MP7lofsLRBFw,39928,caraguatatuba,,SP
MPAiQOfy38VY,54250,belo horizonte,,MG
MPD0HmnLNxet,17602,sao paulo,,SP
MPF1yk7z8zVy,31030,rio de janeiro,,RJ
MPGzbt117u65,2611,jaguariuna,,SP
MPL8QaqN6uZA,89285,rio de janeiro,,RJ
MPdyOL20INUu,9603,manhuacu,,MG
MPrKi5bVX1uf,3474,belo horizonte,,MG
MQGmhmYTswIK,36165,curitiba,,PR
MQT93lgm6Ufa,4267,jundiai,,SP
MQURS6wf1Ttf,63600,campinas,,SP
MQdxNMqeOqxL,58397,sao paulo,,SP
MQf4EyWvYLZD,55157,jacarei,,SP
MQn2aD5opT10,15380,sao paulo,,SP
MQrbFc7Ohev1,21211,brasilia,,DF
MQyZpigtks2B,28928,chapeco,,SC
MR0pALhi1zb3,45280,presidente tancredo neves,,BA
MR740COljvHy,4246,curitiba,,PR
MRAtC87pSHPC,53610,sao jose,,SC
MRAu7ybgf85l,83411,curitiba,,PR
MRHW9UPp7tXE,94838,sao paulo,,SP
MRMMdXIPOHlg,13457,piratininga,,SP
MRMrNDJTnoH6,16980,rio de janeiro,,RJ
MRNwC3QQtT0N,18603,campos dos goytacazes,,RJ
MRSsOoZQhwHe,74917,canoas,,RS
MRV1xA9cpKab,63270,cruzeiro do iguacu,,PR
MRWbg5tSQEuW,12940,sao paulo,,SP
MRZ0xisbH7dt,74003,caxias,,MA
MRZm9ppBozlJ,13482,votorantim,,SP
MRqIHQnENQUb,95041,sao paulo,,SP
MRt3yZNuTi7a,11380,santana de parnaiba,,SP
MS8xeIdy50IN,8331,bauru,,SP
MSDoGtAthnvQ,5459,porto velho,,RO
MSHuDypayedh,4105,sao paulo,,SP
MSPLnFmJeKfm,25610,itauna,,MG
MSQiExib5KzS,81470,sao jose dos campos,,SP
MSWYM6phhqq1,86701,rio de janeiro,,RJ
MSYIu7kUtnUW,64578,belo horizonte,,MG
MSYnH6AsnLLK,89970,ipatinga,,MG
MSiNclNH6mIv,2416,campo verde,,MT
MSpfa7GAqoeg,23555,passo fundo,,RS
MSqydBVMGwC5,70342,indaiatuba,,SP
MSr674rDxQ5i,38026,sao roque,,SP
MSu62pJy7lz5,5761,guaruja,,SP
MT0I4coEZTFh,6142,embu-guacu,,SP
MT2XwzRoueKM,64082,cachoeiro de itapemirim,,ES
MT3qrQKFHArY,40250,itapevi,,SP
MT4E1PIexfBx,89765,araraquara,,SP
MT9gCBazPqxi,71825,petrolina,,PE
MTFAprQKXupQ,39710,sao paulo,,SP
MTJkaYUGeOV9,6539,colatina,,ES
MTLqFaN0HNpp,8753,governador valadares,,MG
MTV6QHU7cwY6,3192,recife,,PE
MTWDZpOWvbty,53580,turmalina,,SP
MTWm0DR5okFY,74223,sao paulo,,SP
MTYqqPvb7gGX,15102,vila velha,,ES
MTflZzosuPt9,2919,marituba,,PA
MTpmm9N9KTXb,58082,nova friburgo,,RJ
MU0RHthly427,4137,araras,,SP
MU4jkkfOETMW,22753,rio de janeiro,,RJ
MUKXD02QeKbK,24716,maravilha,,SC
MUOS5ghhh4uc,4204,canoas,,RS
MUlqrCG14sSQ,55034,jacarei,,SP
MUv0XampJ9fP,44460,brumado,,BA
MUv76zVrPi0N,15704,taquaritinga,,SP
MVB75aimcbOg,5314,belo horizonte,,MG
MVJIkB0ujriH,21862,sao paulo,,SP
MVZsAITXBKYd,66813,nova iguacu,,RJ
MW0Mgy4tCzuD,37855,itarare,,SP
MW4JYfUcAAJD,82100,rio de janeiro,,RJ
MWGid3XCgexO,26600,birigui,,SP
MWJmmtX5byMK,48860,carmo do rio claro,,MG
MWdtuagxRRG5,68685,taubate,,SP
MWizXecgLhL2,2913,sao paulo,,SP
MWjlRHrxUl7A,29020,rio de janeiro,,RJ
MWkx97GjEJXw,75106,rio de janeiro,,RJ
MWloF8QED6ZP,62050,sao paulo,,SP
MWuRlVPdyRqb,3911,sao paulo,,SP
MWxzeChu5BJx,19050,belo horizonte,,MG
MX1Xsp5xYOMo,44088,sao luis,,MA
MX2FUzuTx5qx,29192,rio de janeiro,,RJ
MX2Q5tunD157,78810,mogi das cruzes,,SP
MXAQt13malqz,2167,campinas,,SP
MXOU8fXFu38d,60025,santarem,,PA
MXVrrgmtrqLi,72312,sao jose dos pinhais,,PR
MXcAy4yZGiyB,11668,curitiba,,PR
MXjyMrXwPL7l,88395,rio das pedras,,SP
MXrJJrza0MXF,6130,sorocaba,,SP
MYD9jcIvaBGK,29042,campo belo,,MG
MYFvGyGPa4q4,3509,monte alegre,,PA
MYGPY5b1qeiP,13327,campo mourao,,PR
MYGyy8h0yZvT,6396,sao paulo,,SP
MYILKGNSCkvd,29600,sao paulo,,SP
MYNYk8FdTrl1,79906,sao paulo,,SP
MYNb9AaflfEI,55495,auriflama,,SP
MYPTNS8uWbTU,13976,porto alegre,,RS
MYVIPtmjtAYN,2185,jundiai,,SP
MYdm6bKUgSUC,95315,sao gabriel,,RS
MYfAiJMvLVKR,81290,valenca,,BA
MYkZM882HMlh,72502,indaiatuba,,SP
MYo91ZqQts9h,29190,fortaleza,,CE
MYwjLqyVeb2i,5404,cordeiro,,RJ
MYyXzTThQzDZ,88504,brasilia,,DF
MZ3w17cKDQcB,15440,sao paulo,,SP
MZ4YBgYOmuVB,36606,sao paulo,,SP
MZFloM94t2qx,59965,foz do iguacu,,PR
MZGZp3bCzdAY,29902,sao paulo,,SP
MZQ1g46tEKWQ,38650,brasilia,,DF
MZWmq8f7049A,5572,londrina,,PR
MZebhcdp8Ez2,17980,barra do pirai,,RJ
MZnFWQQm4mOM,37855,itarare,,SP
MZpGIobtXiMp,95350,sao caetano do sul,,SP
MZwn4Savoq0p,29052,patos,,PB
MZxsrWiCBsFr,3970,guarulhos,,SP
Ma1w47Hm1Qfl,6770,taubate,,SP
Ma4eP96YIInc,9690,londrina,,PR
Ma4zQWTc8Gtq,71720,petropolis,,RJ
MaCOntx6ziJF,29048,sao paulo,,SP
MaJoJ42bHeG4,22611,cajamar,,SP
MaOID8dn7x8Z,4195,santos,,SP
MaP1B0qS6xOd,32419,quixabeira,,BA
MaZ4JNb78Wsf,4843,florianopolis,,SC
MafWUzHPg34M,3449,rio de janeiro,,RJ
MalZvIb3AswJ,49910,sao paulo,,SP
Mavf7ddeehrN,23031,itau de minas,,MG
MaxILc1usH3C,5095,americo brasiliense,,SP
Mb08YyYObsex,24902,sorocaba,,SP
Mb1lFNz5ghUj,1127,americana,,SP
Mb2WECHRxmXB,77645,sao paulo,,SP
MbJctEE9U4FI,7044,brasilia,,DF
MbVQ26X0Rgpd,58213,trancoso,,BA
MbgRHFr79lyq,55410,jundiai,,SP
Mby4lrO8sFbm,38460,dom feliciano,,RS
Mc13uXWOxaxG,77827,sao paulo,,SP
Mc9ZCtISz7tT,45455,praia grande,,SP
McF380jFARRi,2238,sao paulo,,SP
McFAho3zcZ20,30111,caxias do sul,,RS
McJiKKfB9dxU,5819,sao paulo,,SP
McVONAbZopdT,59162,sao paulo,,SP
McaFCZQTXSAq,4775,porto alegre,,RS
Mcb0vrRa0Yuu,70345,mogi das cruzes,,SP
Mccc3Wl6ZYJ0,96501,rio negro,,PR
MciTfOnoU8XU,27336,belem,,PA
Mclv7zqK7ARd,13640,rio de janeiro,,RJ
McoxVVasu414,59054,campos dos goytacazes,,RJ
MctkA2CK0L0o,87709,conceicao de macabu,,RJ
McwIBlIGZjpj,2258,sao paulo,,SP
MdDj8PvqFPJI,82110,marataizes,,ES
MdKrs5gIDSNL,88338,sao paulo,,SP
MdR0RKvRE2sC,8571,divinopolis,,MG
MdSxXMEG3lpN,47680,castanhal,,PA
MdV6rrLHb2s7,88490,taubate,,SP
MdVkCiBgG6mZ,65065,sao paulo,,SP
MdbjEM2HL38s,28892,sao bernardo do campo,,SP
MdhzKhYuATXs,13844,salvador,,BA
Mdv130vwwbdS,6286,sao paulo,,SP
MdvCl5cLD3Lu,32616,guarulhos,,SP
MdwS4gBetitq,83203,porto alegre,,RS
Me1D6ifnKSFm,63113,juquia,,SP
Me31iBBB7RhP,61920,salto do jacui,,RS
MeB6UjkXQ7bW,58306,maceio,,AL
MeJ5NKbdpCR1,82220,muriae,,MG
MeQGM1GKPgzN,8412,sao paulo,,SP
MeRs3JzO5pOA,86813,sao paulo,,SP
MeXK25ZXcbHi,45455,praia grande,,SP
Mf4KRwtEZzCh,8582,simao pereira,,MG
Mf7TL0K8uPRc,55870,birigui,,SP
MfBEFiFc6vY3,49945,barueri,,SP
MfFJE1l6PoUr,71698,curitiba,,PR
MfFqNHZGl637,1250,ribeirao preto,,SP
MfIGhUYkzTo0,30620,sao paulo,,SP
MfKD0JO84zuW,1501,ubatuba,,SP
MfahxcweFJBU,92200,rio de janeiro,,RJ
MfgmsF29fnD9,64170,colombo,,PR
MfucUfLNFZN0,36430,natal,,RN
MgIcqub0uGz8,13289,cosmopolis,,SP
MgLYCjbmgQiZ,13144,borda da mata,,MG
MgLjtJZ9XQSx,7940,caxias,,MA
Mgcx8Hc3pfPK,6690,matupa,,MT
MgkTiUwxeZM3,68600,guapimirim,,RJ
MhD8KTy3YVTY,89600,ferraz de vasconcelos,,SP
MhEUxtU6fkyO,5413,nova iguacu,,RJ
MhH455hj6HJt,4370,feira de santana,,BA
MhMvXUja4Mar,5783,sao paulo,,SP
MhQzGpj5dJkp,7906,teresina,,PI
MhSZDzd1XUwW,66040,ribeirao preto,,SP
MhVxT9vRLAcP,21620,sao paulo,,SP
MhZtlGWMpQXk,74563,sao paulo,,SP
MhcNLb43wA2Z,83413,taubate,,SP
Mhnjgo1iXopJ,79556,goiania,,GO
Mi0raeeslw1K,13026,sao paulo,,SP
MiD05UEhjCQI,3401,niteroi,,RJ
MiPDZZNcZq7F,73270,macae,,RJ
MiPbNOcr3DAY,47970,sao paulo,,SP
MiQUTfItUbzF,25710,ibia,,MG
MiTf0O9O5gHa,6408,rio de janeiro,,RJ
Mib76Rnn80nz,55016,caratinga,,MG
Mic7MQFzxsGh,24475,sorocaba,,SP
MimKRTBTi3di,9760,garopaba,,SC
MincVQB1LmWK,47650,sao paulo,,SP
MirkMhoVP6GZ,49520,feira de santana,,BA
Mj7vgmGhp99Y,3702,brasilia,,DF
MjK83I35JLov,1544,rio de janeiro,,RJ
MjORK1cGVCUV,13700,sao paulo,,SP
MjObqDgXduJI,8110,guaiba,,RS
MjPaVTBlBHIu,97800,sao bernardo do campo,,SP
MjW2jVMxAlda,95560,jundiai,,SP
MjZJTdkg1JSo,11090,divinopolis,,MG
MjbxvdnMQMDI,96925,taboao da serra,,SP
MjxgR5NCJZPv,39440,fundao,,ES
MjzjGNvrqW2c,76700,macapa,,AP
Mk2Dm3z9GMo8,20921,sao paulo,,SP
MkD7Uurn2s71,18147,santo andre,,SP
MkIQHSpqJmEU,32150,itauna,,MG
MkQEmxfv2zKs,29062,sao paulo,,SP
MkQerKMlpvsY,1307,brasilia,,DF
MkQinSz2Fc4F,6794,chapadao do lageado,,SC
MkYyUnKfkxDs,73770,niteroi,,RJ
Mkbx7U8de3nV,31050,salto,,SP
MkemKjWCCPZW,18087,campinas,,SP
MkfagCAsgqqT,96077,sao paulo,,SP
MkhGIZ7eSrtX,35138,barbacena,,MG
Mkj1qyeKVfX5,13044,niteroi,,RJ
Mklpsu3MMrN6,84015,sao bernardo do campo,,SP
Mkp5p2ukQmM6,36406,brasilia,,DF
Ml87UXicNAfX,68220,contagem,,MG
MlIwGymmwK0y,72305,salvador,,BA
MlV5o0xaeKLK,83829,vera cruz do oeste,,PR
Mlcc7Bp1zG95,39210,rio de janeiro,,RJ
MlsPl6X0TYOA,29943,sao paulo,,SP
MluY6t2Fphri,82130,sao paulo,,SP
MmLmI6X8QHD4,16013,montes claros,,MG
MmMMelw2pNXm,5412,sao paulo,,SP
MmOPJ84PQ3WM,7404,ribeirao das neves,,MG
MmPlIjmzb9B7,4626,santa luzia,,MG
MmTCzYuIg1Pv,22050,jacarei,,SP
MmWAgoWKtp4L,3803,serra,,ES
MmZqH9DjUJmg,17560,belo horizonte,,MG
MmlJTTxfXdCA,23860,guarulhos,,SP
Mmml6tXRnB9a,8663,reriutaba,,CE
MmxaaX3KhcVH,56260,sao bento,,MA
Mn2ZIwhjQtHh,75901,sao paulo,,SP
Mn4URRuxj38p,15240,maringa,,PR
Mn7LemFHzeGP,62884,tangara,,SC
MnHd4SH55HnC,36050,ponte nova,,MG
MnLXwJSyE9ds,14300,sao paulo,,SP
MnNT76FCntfT,13973,cruz alta,,RS
MnStnLK7UCaA,9405,porto alegre,,RS
MnjMHf9BTdCd,95875,sao paulo,,SP
MnmiF7ll0vzz,17700,cruzilia,,MG
MnnIluDM17fa,64806,praia grande,,SP
MnsOUv4PZyjX,30644,sao jose dos campos,,SP
Mo6G7t2mtt4q,74170,cariacica,,ES
MoFssbsECyW8,44670,campinas,,SP
MoN25oEuPupc,3803,serra,,ES
MoR6C3P04DLY,62755,telemaco borba,,PR
MoXBNiz7QdPI,28991,itaberaba,,BA
MoaDubprrpwA,5856,salvador,,BA
Moaqvh5Qo37f,5797,rio pardo de minas,,MG
MoyHVpoL5bdZ,15110,campinas,,SP
MoyUlOvrRLbr,7903,salvador,,BA
Mp71DR9SBTYg,91130,londrina,,PR
MpC2DEuGHAG5,28635,santos,,SP
MpCh4WW9F4bs,65970,ipora,,GO
MpUOtidAf0c6,95042,rio de janeiro,,RJ
MpXDgmDy7MXg,4617,sao paulo,,SP
MpYVGFwl1LSd,36675,lencois paulista,,SP
MpaeDFlhw6Ro,29701,sao paulo,,SP
Mpj8ge0Z1Wt9,45465,sao paulo,,SP
MpnyxEBjVnsS,2134,rio grande,,RS
MpwSMMSsueqt,30285,rolante,,RS
Mq1UPkZMfDcp,2302,guaruja,,SP
Mq3a5mACnsSd,1135,sao paulo,,SP
Mq3eUs3GjqD7,4643,brasilia,,DF
Mq3kIN0b1W1J,36770,poco fundo,,MG
Mq72bt04FbIR,3165,sao paulo,,SP
Mq7hoKXedk4H,18690,alvorada,,RS
Mq8eilt3xtzx,72338,porto alegre,,RS
MqC8bVLVqWa0,70422,arcos,,MG
MqLVtv7SCfAQ,15055,mar de espanha,,MG
MqQENpqIbTJl,20050,fortaleza,,CE
MqTq44qS3kqo,70648,sao paulo,,SP
MqdG7Ldth9Oi,41210,capao do leao,,RS
MqhD0EKqytPk,31930,piracicaba,,SP
Mql15qzzyYhU,11674,sao paulo,,SP
MqnMTtC6PzPj,11618,olimpia,,SP
Mqzs6nAuZGon,25645,sao paulo,,SP
MrGeeUcBKxJR,13023,leme,,SP
MrGrkIOEGtUo,1233,sao joaquim da barra,,SP
MrI3TrZRffYV,75804,sorocaba,,SP
MrWmQubSKk2L,4836,hidrolandia,,CE
MrjQTClb6nLi,89226,arvorezinha,,RS
Mrl3mzDBOLhc,18704,serra,,ES
Mrw9p4Wt38Lg,23062,macae,,RJ
MryD6AtY7PBM,74453,pouso alegre,,MG
MryXLGHTHIKf,81925,curitiba,,PR
Ms2zx5OMeQaO,95560,jundiai,,SP
Ms7YftZf74J2,56330,sao paulo,,SP
MsAYx6FSXEjR,96150,sao paulo,,SP
MsGsMLWehnAw,32410,londrina,,PR
MsLWTwVWv8WR,99460,suzano,,SP
Msbm1n2KCzgg,46770,vacaria,,RS
MslQjOkAwUud,72546,recife,,PE
Msvj1u8R6DXH,77016,juiz de fora,,MG
Mt3AHUShu8ag,3655,itaquaquecetuba,,SP
Mt88SzsXDTlh,61625,caruaru,,PE
MtHoNiA2OiK8,2853,belem,,PA
MtOU2cMIJ2bc,87390,sao jose dos pinhais,,PR
MtWjQbMZ8a2L,77670,diadema,,SP
MtYbrKUBjCAs,14800,unai,,MG
MtaTroo0tDTc,14070,carapicuiba,,SP
MtfZ2YW5sJPW,7902,rio de janeiro,,RJ
MthMS8XGRJmw,24330,curitiba,,PR
MtheRhFReuqC,89212,belo horizonte,,MG
Mtk3UaFqG8Op,4651,braganca paulista,,SP
Mtl31gFm6uq2,58625,pindamonhangaba,,SP
MtqJNLQMrp0s,79415,sao bernardo do campo,,SP
MuESDUOp2KMz,18690,alvorada,,RS
MuITQKaIKfUM,45028,vitoria das missoes,,RS
MuIrB3ePbpaU,64009,fortaleza,,CE
MuJC6Val0FWm,33120,ribeirao preto,,SP
MuKwXTIbQmKk,36328,ribeirao preto,,SP
MuSPSVKxJMzv,92440,sao bernardo do campo,,SP
MuVCRbAdgsls,13081,patrocinio,,MG
MukNcbSleUgf,6036,ico,,CE
MurCNrj7nGUX,70277,sao jose do rio preto,,SP
MurKMTFgrDp8,81350,guaratingueta,,SP
MutHCU6aUZaX,38440,belem,,PA
Muw2jBOi98n3,77350,barretos,,SP
MuwuTvbwTyJT,84015,sao bernardo do campo,,SP
MuzBpf8jQnMy,92310,sao paulo,,SP
MuzKiIP1JarR,39780,belo horizonte,,MG
Mv6IT3JMl6oU,19028,taboao da serra,,SP
MvGbRHSiJr0t,19070,caraubas,,RN
MvID3ePAyiUW,59035,sao paulo,,SP
MvOSjeTK4B1L,64082,cachoeiro de itapemirim,,ES
MvQqxgdVrBCN,16055,aracaju,,SE
MvVkTsIeyNo6,95770,teresina,,PI
MvjlVdOZZdbQ,5609,guarulhos,,SP
MvkOijfTRO65,88125,porto alegre,,RS
MvrmW4kl3tTe,31744,rio de janeiro,,RJ
MwIhC43sbwRW,3251,montanha,,ES
MwP0oLipORVA,36225,jundiai,,SP
MwRBszRw2vHv,15775,angra dos reis,,RJ
MwU7oCaIIFoR,3938,sao joao del rei,,MG
MwYRDExnExJ5,94945,sao jose dos pinhais,,PR
MwaXxkfA25z9,4343,presidente prudente,,SP
MwcV5el0ixCr,2409,porto alegre,,RS
MwsD3JapwfXT,3962,rio de janeiro,,RJ
MwzOiRqVc9Bu,89535,gravatai,,RS
MxFST7ygHNR8,54580,belford roxo,,RJ
MxGP49HTX7D0,36913,coromandel,,MG
MxJ7OYslnoyz,6871,dores do indaia,,MG
MxT8Wk4EfHbt,36050,ponte nova,,MG
MxV0KodbqvC3,29212,sao paulo,,SP
MxVBA5tSuA50,17515,rio de janeiro,,RJ
MxWDBvY6628Z,35059,sao paulo,,SP
MxWHa3ItHtMi,74663,sao paulo,,SP
MxbKVmS85T3C,71010,miracema,,RJ
Mxf1OH1ACtT8,89982,itaporanga,,SP
MxkTEIocPVia,63502,sao jose dos campos,,SP
MxuqNBv3abXU,35894,conchal,,SP
My32M1jCI8vG,6756,barueri,,SP
My6VL9O8kz3L,8615,pacaembu,,SP
My6gMmPwP3W1,65903,salto,,SP
MyFMr1YQE1eN,39817,casimiro de abreu,,RJ
MyPWqxcI30Tt,72602,santos,,SP
MySv79wqC5Fb,4640,sao paulo,,SP
MyVtE2fo5DKZ,1308,capelinha,,MG
MydVKjV9Tckk,82620,recife,,PE
MygpY4OJykTk,4777,sao paulo,,SP
MymXnUsbiQ70,70716,sao paulo,,SP
MysqIHqOO8gi,33943,presidente venceslau,,SP
MzFnEiDZJ7YB,90430,boituva,,SP
MzLxPBiQEOxW,7072,sao paulo,,SP
MzcqTnXLe10i,55410,jundiai,,SP
MzeDuObwwk1f,46280,sao paulo,,SP
MzlXZ7JMce93,33082,itaborai,,RJ
MzyeljdHRyE9,2150,sao joao de meriti,,RJ
N05iZrEFPHwL,25926,cicero dantas,,BA
N0H7iaupKtgU,9431,rio verde,,GO
N0Pqd3I1CA21,1016,santo andre,,SP
N0eQzsvd5emV,7861,porto alegre,,RS
N0oEwJXZNfIv,27276,sao roque,,SP
N0pyXgmM8taM,3691,andira,,PR
N0sUM9E2lDKe,24451,sao bernardo do campo,,SP
N12lWB0ZUY30,26013,porto velho,,RO
N13Yo5N5uJlC,85027,uruguaiana,,RS
N17tEW9J3km1,5547,diamantina,,MG
N1BYr1o3ISLM,36913,coromandel,,MG
N1DlDiiSZP5d,93280,colatina,,ES
N1GskopIEBHV,49100,carangola,,MG
N1KqCdYjRysF,2913,sao paulo,,SP
N1O9G0K36LLN,17625,sao paulo,,SP
N1iWeb2KPC0n,14095,bom jesus do itabapoana,,RJ
N1lMokq5vcN5,20240,sao paulo,,SP
N1mbFTGIMtdU,7150,salvador,,BA
N1v5OGzEpagi,45655,juiz de fora,,MG
N1wvI9n5lTb9,13840,juiz de fora,,MG
N24BY6cjoWWg,96207,sao luis,,MA
N2HmVUflAPwL,20972,montes claros,,MG
N2K0FK4c37FM,62800,osasco,,SP
N2TXjMAJWYnl,23894,porto alegre,,RS
N2V0imP77raM,55655,quixada,,CE
N2YxJvYL9MR6,62630,itapecerica da serra,,SP
N2dhXMjWOe5m,13568,sao paulo,,SP
N2eOErGMnk4K,51345,belo horizonte,,MG
N2llSEKs6fXA,28948,sao goncalo do amarante,,RN
N2x85kbIKBBQ,72887,ourinhos,,SP
N35QpQTMR3Z6,89970,ipatinga,,MG
N39MMHFgKSjI,3474,belo horizonte,,MG
N39bMd9Z4cw5,75523,bom jardim,,RJ
N39rH4CLpIH1,6767,itapevi,,SP
N3FzhS2oez7O,72415,goiania,,GO
N3L6W0K7S26Y,9662,volta redonda,,RJ
N3lnKhuWNMgY,13076,sao carlos,,SC
N3mxgcV3bS7L,97690,sao bernardo do campo,,SP
N3xHpYxpBQny,4221,sao paulo,,SP
N3yYgshwRxWg,35140,rio de janeiro,,RJ
N4AVKJnnto7G,96160,vitoria,,ES
N4FUrbJcJtPr,88306,barra mansa,,RJ
N4MHDTgnD8fz,81220,rio de janeiro,,RJ
N4MdziCnOmCd,71050,porto alegre,,RS
N4NyrTulJG39,50090,nova esperanca,,PR
N4f9JJxpUJX0,88133,barra do bugres,,MT
N4xKM4E2b8s6,64770,niquelandia,,GO
N4y5zKuCByDU,51010,natal,,RN
N4yHqk8INS2h,40313,rio de janeiro,,RJ
N5BJvmAjqACF,75120,sao paulo,,SP
N5EDQD0KsEkT,77006,belem,,PA
N5Lne3wOY4iE,61620,sao paulo,,SP
N5P9Fng29Ml5,26113,barueri,,SP
N5UsbgyrcKCe,53110,alto do rodrigues,,RN
N5WprSCfLTxp,28390,hortolandia,,SP
N5bH39WvaRts,79730,lauro de freitas,,BA
N5cjR27jnHIg,87504,dourados,,MS
N5hJNSCi1fmg,4446,sao paulo,,SP
N5i6JhcFxWi6,15040,curitiba,,PR
